country,indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
TGO,SP.POP.TOTL,5008035,5145426,5281538,5421001,5565218,5711597,5874240,6047537,6222482,6398624,6571855,6748672,6926635,7106229,7288383,7473229,7661354,7852795
TGO,SP.POP.GROW,2.8372567506566,2.70645421009308,2.61091784886825,2.60631415651139,2.6255672619467,2.59625119615377,2.80780206331491,2.90743917538544,2.85177808134201,2.791410472239,2.6713169382967,2.65496081549196,2.60283805012609,2.55975980782637,2.53099873501229,2.50454574117742,2.48615624048351,2.46807888446754
THA,SP.URB.TOTL,19794084,20716767,21664845,22633716,23622396,24624429,25647750,26697288,27767512,28849963,29940706,30713268,31428409,32140444,32841765,33526210,34207697,34881915
THA,SP.URB.GROW,2.3318014212256,4.55602672226528,4.4747528371425,4.37497522003223,4.27545921125585,4.15437538893834,4.07168494989182,4.01061387426357,3.93047170053379,3.82420062386752,3.711024875017,2.54757844318673,2.30174854622188,2.24029456733658,2.15858537971524,2.0626492412339,2.01231562414993,1.9517822830395
THA,SP.POP.TOTL,63066603,63649892,64222580,64776956,65311166,65821360,66319525,66826754,67328239,67813654,68270489,68712846,69157023,69578602,69960943,70294397,70607037,70898202
THA,SP.POP.GROW,0.994280693095973,0.920626978729791,0.895723403218221,0.859506057256063,0.821309424269957,0.778138864421305,0.753994284335371,0.761916078459878,0.74762381126891,0.718381364649211,0.671403303922798,0.645857450726443,0.644344612784471,0.607746276565484,0.548005164899527,0.475496516958531,0.443771939293856,0.411525980201064
TJK,SP.URB.TOTL,1662407,1698527,1733892,1768677,1802863,1836916,1871062,1905930,1942198,1980522,2021296,2064612,2112022,2163443,2219388,2279505,2342835,2408285
TJK,SP.URB.GROW,0.366344815044205,2.14948527377572,2.06071878102999,1.98632167912758,1.91441473909979,1.87121215952415,1.84181056434948,1.84638943269497,1.88502429879477,1.95401249066004,2.03784435202817,2.12034254519358,2.27034671600903,2.40551516810169,2.55305480655429,2.67268319294439,2.74034203782319,2.75531414141805
TJK,SP.POP.TOTL,6272998,6408810,6541755,6672492,6801204,6929145,7057417,7188391,7324627,7468596,7621779,7784819,7956382,8136610,8326348,8524063,8725318,8925525
TJK,SP.POP.GROW,1.33895806972214,2.14192159842275,2.05318718218435,1.97879252509967,1.91062519876215,1.86367736343867,1.83426915710039,1.83882431198902,1.87748684470733,1.94647975674617,2.03027773445303,2.11657481593722,2.17988187402675,2.23992574371256,2.30513133268516,2.34681604248609,2.33358093103683,2.26862350493592
TKM,SP.URB.TOTL,2097826,2138493,2178536,2217070,2256241,2298855,2343652,2390895,2441308,2495771,2554491,2617416,2684307,2754527,2827102,2901495,2977004,3053007
TKM,SP.URB.GROW,1.9897034243335,1.91998049519795,1.85517162137461,1.75334127642956,1.75136498363422,1.87110187201695,1.92992236374485,1.9957376302811,2.08661884151999,2.2063738256255,2.32552870848315,2.43345849689149,2.52350225314261,2.58231459360557,2.60064186868859,2.59739626890156,2.56913042668236,2.52095809095721
TKM,SP.POP.TOTL,4569132,4635094,4698968,4758988,4819792,4885775,4954029,5024894,5100083,5180957,5267970,5360811,5458682,5560095,5663152,5766431,5868561,5968383
TKM,SP.POP.GROW,1.50061066998589,1.4333226775008,1.36864308511031,1.2692130459731,1.26957330067416,1.35971482322199,1.38732630688867,1.42031742897792,1.48524549123721,1.57329741344839,1.665530086186,1.74701805032668,1.80920990684314,1.8407825771759,1.83654332210519,1.80727172800112,1.75561140344976,1.68665774624937
TLA,SP.URB.TOTL,380881145,388308206,395511206,402568285,409518503,416432907,423265716,430021395,436677002,443278595,449702188,456600087,463478372,470257313,476995678,483705904,490376339,496934006
TLA,SP.URB.GROW,2.13185638871187,1.94996814557464,1.85496981230419,1.78429305995442,1.72646933674866,1.68842285497415,1.6407946838841,1.59608462122645,1.54773857240289,1.51177940898293,1.44910967334211,1.53388157408743,1.50641342300051,1.46262294198272,1.43291019910198,1.40676872128809,1.37902699653631,1.33727231076702
TLA,SP.POP.TOTL,505304844,512664811,519865563,526861169,533741619,540553499,547224720,553771247,560186837,566539590,572674666,579334666,585986944,592507619,598949385,605335594,611668087,617875842
TLA,SP.POP.GROW,1.50987572037849,1.45653996540749,1.40457309444631,1.34565674241438,1.30593226543138,1.27625048478748,1.23414629862566,1.19631419428568,1.15852710568774,1.13404181969381,1.0829033148416,1.16296396460464,1.14826168541416,1.11276796637981,1.0872039098623,1.06623517110715,1.04611277822859,1.01488946896784
TLS,SP.URB.TOTL,213116,219848,227219,234859,243214,252419,262306,272261,282131,291841,301859,312513,323419,334284,345177,355594,365532,375606
TLS,SP.URB.GROW,2.80748909258887,3.10997800666531,3.2977911637264,3.30710239610896,3.49563801525127,3.71486909467818,3.84213560108899,3.72494038549419,3.56103370431122,3.38376313348189,3.37508875166006,3.46860473794157,3.43026278790838,3.30422348878724,3.2066397869655,2.97323016587008,2.75641960505194,2.71868949903809
TLS,SP.POP.TOTL,878360,893001,909639,926721,945989,969313,994564,1019362,1043076,1065540,1088486,1112976,1137676,1161555,1184830,1205813,1224562,1243235
TLS,SP.POP.GROW,1.34224818594807,1.65311683189099,1.84601168099225,1.86047318846223,2.05783916860514,2.43566320717601,2.57168770210506,2.46277702115281,2.29970986950706,2.13076728178527,2.1306026960996,2.22497688451797,2.19500764303754,2.07720395195997,1.98396797115519,1.755472385901,1.54292008005404,1.51336243484312
TMN,SP.URB.TOTL,154878632,158988722,162871839,166781699,171079316,175613793,180193236,184707409,189317656,194110910,199076018,203564691,208087137,213369863,219132659,225012762,230379896,235467333
TMN,SP.URB.GROW,2.66440207287941,2.65374890449704,2.44238519006399,2.40057460148159,2.57679171381989,2.65051153232341,2.60767842990558,2.5051844898329,2.49597296879412,2.53185788440145,2.55787168274055,2.2547532571201,2.22162594985591,2.53870857956973,2.70084815117492,2.6833531007352,2.38525759707797,2.20828166360489
TMN,SP.POP.TOTL,280976957,286546301,291738620,296947926,302709154,308628177,314576732,320585896,326701327,332985938,339527169,345887176,352259724,359233517,366582958,373867247,380687450,387152617
TMN,SP.POP.GROW,1.98488554415559,1.98213549590119,1.81203490740576,1.78560726721749,1.94014757994975,1.95534985374113,1.92741798815084,1.91023791295537,1.90757955240801,1.92365640437085,1.96441658746562,1.87319530826706,1.84237764281843,1.97973044457392,2.04586728470551,1.98707791538962,1.82423120899917,1.69828740085862
TON,SP.URB.TOTL,23611,23781,23947,24117,24292,24459,24619,24769,24895,25002,25116,25227,25193,25040,24874,24700,24547,24424
TON,SP.URB.GROW,0.726874042601457,0.717423738830206,0.695611252765245,0.707393096315252,0.723009202139544,0.685116831355445,0.652025619827523,0.607436872212521,0.507410882486229,0.428884157422539,0.45492715834916,0.440975626700772,-0.134867136666362,-0.609163192030913,-0.665146500034847,-0.701983759761772,-0.621359645304852,-0.502339174830626
TON,SP.POP.TOTL,102603,103210,103804,104410,105036,105633,106190,106638,106932,107144,107383,107611,107502,107089,106626,106122,105707,105415
TON,SP.POP.GROW,0.607084495200795,0.58985755025645,0.573875805693953,0.582095066723764,0.597769223628224,0.566767391590509,0.525911996154802,0.420997859015547,0.275319741267334,0.198060566623799,0.222815868287058,0.212099021808403,-0.101342093995982,-0.384918761668145,-0.43328799977302,-0.473800875069268,-0.391825983174624,-0.276617487700869
TSA,SP.URB.TOTL,385843630,397344050,409950738,422611571,435307330,448001350,460631298,473211288,485918296,498928274,512293887,525925036,539682037,553524624,567494427,581527189,595910612,610760436
TSA,SP.URB.GROW,2.85881008890094,2.98059086786013,3.17273858762954,3.08837912129822,3.00412006466335,2.91610527210742,2.81917632614277,2.73103240153689,2.68527153139256,2.67740031752169,2.67886461772258,2.66080649133336,2.61577222195599,2.56495233321988,2.52379070312145,2.47275767520445,2.47338787799998,2.49195495112278
TSA,SP.POP.TOTL,1406946728,1434306106,1462021914,1489278936,1515599723,1541135031,1565718156,1589218004,1612407426,1636052663,1660139325,1684436757,1708114582,1731137145,1753568847,1775178483,1796850154,1818868706
TSA,SP.POP.GROW,1.96243373580489,1.94459231863682,1.93234957893989,1.86433744521834,1.76735105585351,1.68483192577094,1.59513115369579,1.500898990661,1.45917186576247,1.46645547637164,1.4722424616719,1.46357788374178,1.40568204188149,1.34783481404645,1.29577844625362,1.23232321542264,1.22081645353067,1.22539722920045
TSS,SP.URB.TOTL,210824543,219400444,228391489,237743572,247522643,257825161,268533982,279364356,291355929,303836244,316860625,330397705,344302619,358752097,373846598,389673544,405767939,422226126
TSS,SP.URB.GROW,3.84691171077253,4.06779062720415,4.09800674788062,4.09475985333236,4.11328513226847,4.16225274388331,4.15352053246659,4.03314840056257,4.29244917701669,4.28352875564788,4.28664494680891,4.2722506149194,4.20853831294016,4.19673775412089,4.20750181705559,4.23354019661295,4.13022522257759,4.0560589978007
TSS,SP.POP.TOTL,671212486,689161982,707693440,726785433,746546802,766978666,788110000,810019264,832642735,855885698,879797419,904282154,929328653,955096428,981506334,1008698525,1036155715,1063885000
TSS,SP.POP.GROW,2.65020165426746,2.67418982429359,2.68898437290757,2.69777730312153,2.71901005478739,2.73684971193542,2.7551397368333,2.77997538414689,2.79295468706285,2.79146890052431,2.79379840741305,2.78299691170156,2.76976592861082,2.77273006883175,2.76515598066922,2.77045496886217,2.72204125608293,2.67616967204587
TTO,SP.URB.TOTL,744768,745823,747414,749094,750754,752539,754262,755996,757713,759628,761912,764482,767698,771222,774842,778552,782418,786693
TTO,SP.URB.GROW,0.626582981569608,0.141554615070771,0.21309418425198,0.224522783138701,0.221355854434767,0.237478766799675,0.228696523425577,0.229629740341825,0.226860081612185,0.252415378845168,0.300222368855251,0.336741683803994,0.419794635473185,0.45798432142614,0.468286774069044,0.477664656108237,0.495334042876327,0.544895877661622
TTO,SP.POP.TOTL,1332203,1338567,1345964,1353548,1361172,1369075,1376919,1384861,1392803,1401191,1410296,1420020,1430377,1440729,1450661,1460177,1469330,1478607
TTO,SP.POP.GROW,0.386573317672307,0.476567584984784,0.55108461926576,0.561880810521628,0.561680029157224,0.578923597211151,0.571306516699516,0.575137910503384,0.571848981207468,0.600432585058036,0.64770221814423,0.687134458496019,0.726708986846704,0.721118959711748,0.687007914129209,0.653834662094362,0.624885332854343,0.629391376030142
TUN,SP.URB.TOTL,6275528,6378688,6480910,6583664,6684800,6777044,6869247,6962852,7058984,7158322,7262322,7384954,7511197,7627127,7745627,7865762,7986686,8107611
TUN,SP.URB.GROW,1.68467997407744,1.63048086718413,1.58984990271606,1.57304966624616,1.52448631143633,1.37047263011151,1.3513474558849,1.35346672883516,1.37119712723396,1.39744641638699,1.44240164465958,1.67450747104654,1.69501534368676,1.53163938550379,1.54171916336469,1.53909907031994,1.525648852693,1.50273448550641
TUN,SP.POP.TOTL,9893316,9995123,10094561,10193798,10292225,10388344,10483558,10580395,10680380,10784504,10895063,11032528,11174383,11300284,11428948,11557779,11685667,11811443
TUN,SP.POP.GROW,1.06953869345051,1.02378964217481,0.989948991480907,0.978273219919924,0.960925967691636,0.929565256440937,0.912371670625613,0.919463523549751,0.940565309661396,0.970187555948585,1.019946186598,1.25382492654963,1.27759263330169,1.12039316984351,1.13215769298935,1.12092816818669,1.10043313328375,1.07057592442396
TUR,SP.URB.TOTL,41507751,42518057,43535361,44534977,45568517,46609279,47642112,48660868,49675599,50732011,51840603,52961615,54180184,55541423,57081960,58628348,60062918,61275130
TUR,SP.URB.GROW,2.26122886011657,2.40486754052128,2.36446481382506,2.27013760110559,2.29421809703669,2.25825800751552,2.19174345166622,2.11580992581424,2.06386714883569,2.10432452861863,2.16165918899813,2.13937219559763,2.27478268615099,2.48138699860662,2.7359027066291,2.67302040871489,2.41743122457627,1.99814048713847
TUR,SP.POP.TOTL,64113547,65072018,65988663,66867327,67785075,68704715,69601333,70468869,71320726,72225639,73195345,74173854,75277439,76576117,78112073,79646178,81019394,82089826
TUR,SP.POP.GROW,1.45790187647314,1.48389425307121,1.3988328763027,1.32275076403145,1.36315757853756,1.34757906352045,1.29658908503988,1.23873183716008,1.20159345885056,1.26081212492584,1.33367323837908,1.3279890059113,1.47687589304162,1.71047645801465,1.98593891469702,1.94494215050342,1.70945078412567,1.31255286212126
TUV,SP.URB.TOTL,4435,4467,4501,4607,4766,4926,5087,5251,5420,5598,5781,5971,6167,6312,6407,6497,6581,6662
TUV,SP.URB.GROW,0.860512556286972,0.718942660843874,0.758255194081403,2.32772916429843,3.3930492722770502,3.30199210217958,3.21609661422819,3.17302688150943,3.16772807958325,3.2313575641707,3.21672870070772,3.23377394645163,3.22980784445003,2.32400875342173,1.49385591133114,1.39493892415093,1.28461775755881,1.22330302975058
TUV,SP.POP.TOTL,9638,9621,9609,9668,9791,9912,10030,10149,10272,10408,10550,10700,10854,10918,10899,10877,10852,10828
TUV,SP.POP.GROW,-0.0207490404313245,-0.176540883901345,-0.124805008399676,0.61213035461059,1.26421335306978,1.2282547954907,1.18344576470028,1.17945764928369,1.20465684809241,1.31529942625988,1.35511187118714,1.4117881545785,1.42899341733525,0.587912771835275,-0.174176145239123,-0.202057379546141,-0.230107331502793,-0.221402304463059
TZA,SP.URB.TOTL,7688508,8029877,8377308,8814911,9292156,9798745,10334400,10896766,11479108,12061617,12682374,13366889,14093565,14872630,15703729,16612464,17589735,18597942
TZA,SP.URB.GROW,4.47278383914827,4.3442463794078,4.23574115527111,5.09180975374054,5.27258840303019,5.30837128488774,5.32238200445735,5.29879116679841,5.20626395601047,4.94995743890031,5.01848935464592,5.25675234629167,5.29376313084517,5.38043007755989,5.43755890687981,5.62550569187383,5.71622362638008,5.57354361783108
TZA,SP.POP.TOTL,34463704,35414469,36353531,37333918,38360879,39439505,40562052,41716497,42870884,43957933,45110527,46416031,47786137,49253643,50814552,52542823,54401802,56267032
TZA,SP.POP.GROW,2.83680794271469,2.72137531815627,2.61708727425256,2.6610905029697,2.71359210283265,2.77298146987654,2.80649707734517,2.80637123627598,2.7296238795863,2.50402075339375,2.58825254940751,2.85292613461509,2.90906812607356,3.02477579129254,3.11994358308313,3.34457430485523,3.47687650082591,3.37115080503874
UGA,SP.URB.TOTL,3551700,3764273,3991676,4232834,4481004,4739741,5013735,5303439,5608933,5930056,6268797,6625186,6999978,7392635,7813809,8267505,8766415,9307879
UGA,SP.URB.GROW,5.92654401983794,5.81283862136826,5.86564445134828,5.86605522528284,5.69753833779394,5.61353644023847,5.61986534611436,5.61743317338077,5.6005027307773,5.56731511060272,5.5550813734847,5.52939767423953,5.50285592433563,5.45772281362953,5.54083186977244,5.64402176241208,5.85951722278422,5.99333029060737
UGA,SP.POP.TOTL,24020697,24763325,25545090,26354736,27146084,27946588,28773227,29629804,30509862,31412520,32341728,33295738,34273295,35273570,36336539,37477356,38748299,40127085
UGA,SP.POP.GROW,3.13535567369772,3.04478942602344,3.10813979944162,3.12028672115224,2.95848070670913,2.90623167656329,2.91502197083402,2.93354099227772,2.92692289648893,2.9156563947553,2.91517454447869,2.90711158037377,2.89370786919312,2.8767478792897,2.96898607347744,3.09130915647166,3.33499474701031,3.49646846553214
UKR,SP.URB.TOTL,33019561,32692860,32432068,32238837,32075876,31932595,31801190,31694730,31605908,31547453,31465493,31395053,31360012,31330995,31223300,31183829,31122532,31043768
UKR,SP.URB.GROW,-0.948477352408885,-0.994343799303611,-0.800901903575437,-0.597584261528737,-0.50676226681521,-0.447694616281555,-0.412356448619737,-0.335328946357134,-0.28063558630836,-0.185120841608538,-0.260137166795922,-0.224115232736355,-0.111675459635824,-0.0925714977657659,-0.344325218284398,-0.126495180584707,-0.196760070053521,-0.253397876809837
UKR,SP.POP.TOTL,49176500,48662400,48202470,47812949,47451626,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272155,45154036,45004673,44831135
UKR,SP.POP.GROW,-1.00657902702927,-1.05092091504282,-0.949639340714078,-0.811376216452802,-0.758571027336172,-0.732800943705215,-0.676059672626708,-0.596871080118823,-0.541496740974727,-0.443841324029999,-0.397263167656909,-0.359600092788762,-0.246976481186878,-0.227691350050529,-0.479262000344597,-0.261249679711809,-0.331333796371949,-0.386345310894755
UMC,SP.URB.TOTL,1063986983,1092331859,1122092954,1152196669,1182729885,1213751340,1244220885,1274334502,1305264310,1336774453,1368245706,1399498063,1431823667,1465171083,1498951663,1532338785,1564963701,1597344399
UMC,SP.URB.GROW,2.49977831743374,2.66402469700139,2.72454700966476,2.68281828993644,2.65000037072664,2.6228689570992,2.51036138917877,2.42027901661528,2.42713415915973,2.41408140547412,2.35426798659803,2.28411877069688,2.30979983857256,2.32901695708595,2.30557239300906,2.22736481930173,2.12909288202869,2.06910217657502
UMC,SP.POP.TOTL,2158201213,2176410449,2193797571,2210557257,2227039419,2243536298,2259259920,2274211146,2289934559,2306134012,2321793515,2338654010,2357942787,2378263733,2398563632,2417959696,2436043943,2453799496
